ID_REF,GSM1443061,GSM1443062,GSM1443063,GSM1443064,GSM1443065,GSM1443066
5530,0.03,0.11,3644407,5433689,13528257,1711749
5531,12612713,15569621,7038772,28413098,214810326,47163572
5532,7047139,9188348,6272850,19918105,9353839,6962629
5533,0.33,0.3,0.32,1096418,0.55,0.11
5534,310292712,558223230,495496189,1280965347,1426152366,423989054
5535,0.46,0.04,0.05,0.07,0.07,0.09
5536,0.41,0.82,9752050,0.16,15295899,5115932
5537,0.03,0.04,0.05,0.07,0.07,0.09
5538,0.07,0.05,0.05,0.07,0.07,0.09
5539,10281455,0.18,0.23,0.61,0.1,0.09
5540,145609708,205817960,123951677,86213430,96539463,37086476
5541,0.03,0.04,0.15,0.09,0.07,33681233
5542,1210196,0.06,0.27,0.38,0.67,0.09
5543,0.03,0.04,0.05,0.07,0.1,0.09
5544,2038394,0.2,0.05,0.18,0.16,5266108
5545,0.03,0.04,0.05,0.07,0.09,8586658
5546,0.03,0.04,0.05,0.07,0.07,0.09
5547,1609173,1099917,2235177,4804286,1313411,0.5
5548,13518542,34440728,3403820,37142595,41828098,11418680
5549,0.09,0.17,0.12,0.8,0.45,0.09
5550,8087273,1289851,1093028,0.64,0.66,0.48
5551,0.03,0.04,0.05,0.07,0.07,0.09
5552,0.22,0.16,0.12,0.14,0.31,0.09
5553,0.32,0.59,22178327,0.28,24751908,3445131
5554,17762281,0.15,91816406,93436146,100605449,37550553
5555,7363569,0.04,12724044,71703225,54671434,7049366
5556,596512827,1010185975,1181366154,1198155692,1772518250,1229612224
5557,0.03,0.04,0.05,0.07,0.06,0.3
5558,17437997,36314751,38863507,13975573,16086898,15600798
5559,1999273,3720660,3315066,12901699,3790894,0.69
5560,49784669,44819071,48443491,68276237,47630086,13069047
5561,0.03,0.04,0.05,0.07,0.06,0.1
5562,10646387,5569440,54735096,5361959,2213702,73722908
5563,12569932,58670043,71093036,425621701,214393593,63447039
5564,0.46,0.4,0.23,0.61,0.35,0.1
5565,0.05,0.47,0.05,0.07,0.13,0.1
5566,7615019,0.1,2306291,45678677,0.21,1218700
5567,0.03,0.04,0.27,0.07,0.13,0.1
5568,3400970,1016108,1382183,1117813,2433802,0.34
5569,0.19,133751893,47432980,390630375,0.36,10910638
5570,0.79,0.69,0.14,0.36,0.47,0.13
5571,0.24,0.04,0.59,15106178,0.06,1511605
5572,0.73,0.04,0.05,0.07,0.06,0.1
5573,0.03,0.84,0.05,0.07,18128865,0.1
5574,0.48,0.41,0.44,0.1,6658722,13784273
5575,0.03,0.04,0.05,0.06,0.06,0.1
5576,4102509,7082230,9643062,52447719,25576201,31452390
5577,0.09,0.04,0.05,0.08,46743218,2552953
5578,22726981,31812812,16730505,167770737,18621572,33573148
5579,0.58,0.53,0.86,0.42,0.54,3877911
5580,117840038,252516725,252801219,547771296,602365931,805068833
5581,0.03,0.04,0.05,0.06,0.06,0.11
5582,0.3,0.59,0.32,1886242,0.4,0.33
5583,0.05,0.04,0.05,0.06,0.11,1307842
5584,2593703,0.04,0.05,0.06,0.06,0.11
5585,0.03,0.04,0.05,0.06,0.06,0.11
5586,14774797,87872152,3148318,19474312,1498393,25198159
5587,0.69,3626212,0.48,1123431,0.43,0.46
5588,12601976,7460898,78753959,58348113,4774256,18076632
5589,0.03,0.04,0.05,0.06,0.06,0.11
5590,12062092,21873498,19807118,25847443,21194850,3960499
5591,99471874,230576686,273782352,725401317,931597033,594408323
5592,0.48,0.32,9644700,36274339,0.57,2323664
5593,2171873,0.61,1489162,4146661,1754117,0.36
5594,1618698,0.04,39675652,0.06,0.07,2908293
5595,0.03,0.04,0.05,0.07,0.07,0.11
5596,0.09,0.07,0.06,0.55,0.22,0.11
5597,0.03,0.04,0.05,0.07,0.07,2597510
5598,0.03,0.05,0.05,0.07,0.08,0.11
5600,0.03,0.04,0.05,0.07,103475143,0.11
5601,343813019,653255365,383932336,1370512069,1901863688,626457733
5602,0.05,0.23,0.05,0.07,0.27,0.11
5603,0.08,0.09,0.05,0.07,0.07,0.11
5604,0.03,0.04,0.05,106634081,0.07,0.11
5605,2212851,3821761,2757703,2307873,2809444,0.55
5606,19435383,13002223,16979937,13249107,65070863,22909849
5607,1697458,0.41,0.56,0.49,0.63,0.24
5608,0.49,23103551,29744921,44169315,19892908,40440228
5610,2328355,3346088,4740389,1185491,230327762,14566121
5611,4045367,9212681,26653319,11617819,27822341,89872331
5612,135817630,156573109,237903476,448364312,508579703,419318621
5613,0.83,0.92,0.71,1069292,0.91,0.52
5614,0.03,0.06,0.05,0.1,0.07,0.1
5615,1068174,16423727,9742526,12439751,0.99,0.44
5616,0.3,0.36,30192431,0.32,0.33,57165789
5617,0.03,0.93,0.05,0.07,0.07,7349270
5618,0.24,0.03,0.05,0.07,0.33,0.09
5619,0.78,21035135,22060004,1515342,85510444,0.09
5620,42309786,29639693,91463182,213161305,416843102,68008959
5621,0.36,8652109,32177676,1604429,2088768,3669315
5622,2245695,3328841,3251538,2937196,5163277,2163795
5623,0.3,0.11,0.36,0.13,0.16,0.09
5624,12310567,49234779,34113271,191890624,82010363,120147680
5625,17054814,0.33,0.77,0.6,0.09,4465407
5626,0.03,0.04,0.05,0.07,0.07,0.09
5627,0.03,0.04,0.05,0.12,0.07,0.09
5628,115010153,146209842,102117326,101094311,173164474,4357696
5629,0.27,0.54,0.16,1981416,81240871,1824232
5630,0.17,0.06,0.05,0.07,0.09,0.09
5631,334428201,712393722,867821651,2262020635,2305926921,782204964
5632,0.04,0.04,0.05,0.07,0.07,0.09
5633,0.49,0.04,0.05,0.07,0.07,13358461
5634,0.03,0.04,0.05,2267055,0.07,0.09
5635,18607234,26476507,83171615,499290974,736923793,104398737
5636,2217584,2158095,4341730,1503859,1836591,4124553
5637,5781172,36791063,0.05,38777765,0.07,16452419
5638,5270847,3184094,3330406,0.94,2247014,1046656
5639,0.03,0.04,0.05,0.12,0.06,1948519
5640,0.03,0.04,0.05,0.07,0.06,6582983
5641,4495257,3278054,2522267,3140249,2559868,3481691
5642,0.32,0.19,0.05,0.16,9979559,6055865
5643,283656270,592507174,721515629,943384507,1146159135,740296125
5644,0.03,0.04,0.05,0.07,0.06,0.1
5645,52777922,65609178,69659696,77094247,70583707,20092721
5646,0.35,0.34,0.27,0.46,0.45,0.21
5647,0.16,0.2,0.18,0.57,0.76,0.13
5648,773002889,1658338985,1766682868,3407456907,3070009835,2701551256
5649,0.03,0.07,0.05,0.07,0.07,0.1
5650,7128457,6965283,7519466,66140124,60845542,28260685
5651,0.92,0.56,1010925,1664046,0.61,0.1
5652,16504647,3191736,0.05,26272898,5619243,48552686
5653,10728312,16688231,35749071,337169955,195125172,48497741
5654,11659684,1901801,5510201,0.68,0.92,2151018
5655,0.25,0.15,0.12,0.17,2058285,0.1
5656,1495361,7646748,0.66,0.88,0.95,0.3
5657,0.99,0.64,0.26,0.88,0.45,0.1
5658,0.72,0.04,0.05,0.06,0.06,0.1
5659,28875792,57787143,78911967,172006705,69170333,17957096
5660,35907503,116448120,140338507,392810354,223952578,433845425
5661,0.07,0.35,0.39,2783113,2274703,1238052
5662,3040333,7552080,2710183,2893023,136044312,0.98
5663,1867707,0.04,0.05,0.06,0.11,0.58
5664,46499670,0.29,0.58,21602146,1630060,0.36
5665,14764003,26673275,72281998,42987351,21232634,2976564
5666,0.03,0.04,0.05,0.61,0.13,0.11
5667,0.03,0.04,0.05,0.09,0.06,0.11
5668,3059755,0.08,0.12,0.66,0.11,0.14
5669,0.19,0.1,7541102,0.27,1471662,0.4
5670,19554677,24314566,10029490,62026052,258735779,63192588
5671,0.03,14748697,0.05,0.06,0.14,0.3
5672,0.34,0.59,0.67,0.38,0.92,0.11
5673,2369500,72179006,14940176,3113423,100962697,0.66
5674,0.59,0.13,0.07,0.06,0.19,3123124
5675,0.03,0.04,0.05,0.06,0.06,0.11
5676,22369090,4173767,5331982,40490320,122496860,5612723
5677,1211956,0.71,0.87,0.59,1023186,0.41
5678,101278209,188863590,137429766,233456794,409653958,43753499
5679,0.24,0.15,0.81,0.31,0.24,0.11
5680,0.03,0.04,0.05,0.06,0.12,0.11
5681,5246912,36884461,14437176,3959427,53930431,0.49
5682,2688338,2700719,3323406,4613173,3203979,0.71
5683,4480868,6294497,0.51,9719841,1273526,0.17
5684,0.92,37858321,9269131,1332927,109691716,8233198
5685,1478757771,1738047332,2800058983,2474401826,2759741279,1375281105
5686,42114972,23185646,31855704,197764950,98855975,5468509
5687,0.03,0.04,0.05,0.07,0.07,0.11
5688,0.44,0.17,0.11,0.24,0.18,0.19
5689,1567513,0.68,0.57,0.71,0.46,0.43
5690,5832148,19713808,8841904,11670645,7859033,1260476
5691,0.03,0.04,0.05,0.07,0.08,0.11
5692,0.7,7493139,1668960,0.54,0.65,3173635
5693,11754651,13883652,13183380,14468041,16961321,3954424
5694,3218788,1100379,11493170,1382142,33434213,0.99
5695,12982777,1832314,38209356,214231249,6053636,0.71
5696,100310509,142766234,279725873,630113743,588984452,410593550
5697,2315832,0.57,1350444,0.31,0.26,0.19
5698,0.03,0.06,0.05,0.08,0.07,0.1
5699,0.03,0.03,0.05,0.08,0.07,0.1
5700,0.04,0.2,0.05,0.07,0.07,0.73
5701,0.12,0.03,0.05,0.07,0.07,0.1
5702,0.03,0.03,0.05,0.07,0.07,0.09
5703,20380617,30530326,25261539,25730592,121345617,78890012
5704,0.88,0.23,0.05,3986832,0.62,12525788
5705,98171576,101931650,111398573,126454950,135745994,20306224
5707,35531883,22281345,66905528,166160482,412395726,93348845
5708,0.1,8370102,5411585,5186071,0.32,33469161
5709,0.15,0.19,0.11,0.28,0.25,0.1
5710,2100525,1853277,16098888,111958024,2204300,2524555
5711,0.03,0.66,0.05,0.12,0.07,0.09
5712,338118233,536691465,828567154,1291938186,1661563925,1273175206
5713,0.03,0.04,0.05,0.07,7220967,3252242
5714,0.12,0.12,0.05,0.14,0.12,0.09
5715,0.02,1589898,0.05,0.18,0.07,0.09
5716,4103482,0.42,9273837,13624981,40723038,6555153
5717,6870026,2494889,1904668,1758367,2686068,0.38
5718,16793799,6699004,63634229,22375475,241336453,42567775
5719,1831105,1540087,1922933,2660450,2614153,27877107
5720,1149230,1510549,0.92,0.85,0.18,2564885
5721,11169150,26343500,6438428,74272029,10806870,19274831
5722,22570328,29275956,68450105,83882572,70154371,108102062
5723,0.65,0.04,0.09,203169818,0.16,7022377
5724,4466364,0.07,7944354,0.09,50510524,10142348
5725,0.03,0.04,0.05,0.09,0.06,1242167
5726,0.65,0.32,0.27,0.7,1258519,0.22
5727,1026196,0.57,0.97,1884668,1127427,0.2
5728,0.05,0.08,0.05,0.14,0.06,0.1
5729,0.22,0.23,0.34,0.34,0.39,0.27
5730,0.05,15083100,0.05,0.08,0.06,0.1
5731,0.03,0.04,0.05,0.07,0.06,0.1
5732,0.16,0.1,0.09,0.24,0.18,0.25
5733,3509631,0.49,2179932,1165886,1649410,4938058
5734,0.03,0.04,0.05,0.07,0.06,8119820
5735,0.03,1489537,24024904,28031841,0.41,10183601
5736,3947158,13569431,8364147,13187529,39311861,4797692
5737,0.03,4450730,0.05,20979776,35587528,5095083
5738,1232286,24573249,3313095,1357427,1431126,0.89
5739,110757462,241112592,249214863,785644957,646051463,199505714
5740,0.63,0.18,0.14,26040604,2196428,1888158
5741,1579297,4726844,2906112,4080538,3667731,0.5
5742,2166817,47519312,97727444,543939564,770219964,290851333
5743,0.03,0.04,0.05,0.06,0.06,0.1
5744,134772086,470938869,467208631,1005593590,1053421862,541579386
5745,2136217,5684823,2595940,2632838,1652029,0.53
5746,0.1,0.09,0.05,0.09,0.06,0.1
5747,3601840,2021678,1202363,2058397,7059298,14449083
5748,0.05,0.04,0.05,0.06,8657429,3225989
5749,0.21,0.15,0.16,0.27,0.54,0.11
5750,0.03,0.55,0.05,0.27,0.11,0.11
5751,5925182,5289090,6819058,5273682,18947557,1329205
5752,0.43,2362542,1101115,1199379,5267951,10509678
5753,169269354,256565892,310378471,782052989,744661194,155582398
5754,0.03,0.04,0.05,0.06,0.06,0.11
5755,0.77,0.51,20761923,0.57,0.56,9228692
5756,0.11,106290210,0.31,0.28,0.3,1848747
5757,0.4,0.08,0.19,0.41,0.27,0.85
5758,66654712,29351298,38230730,1490130,23159324,8773479
5759,0.65,0.04,2759848,0.06,0.06,1077295
5760,15160160,35431725,2428988,3082780,3104786,7216089
5761,0.85,0.85,1326548,0.71,1545156,0.53
5762,9139897,0.34,0.19,0.43,0.41,0.15
5763,0.22,0.26,0.18,79508104,0.27,0.14
5764,1033614,0.25,1326470,0.35,0.14,0.19
5765,404955218,535546739,613771772,563812434,600311717,20473171
5766,0.03,0.04,1065158,0.41,0.07,10462900
5767,0.13,0.04,0.05,0.07,0.07,0.11
5768,13349793,13307504,7410984,91187270,453835119,31807710
5769,0.52,0.4,0.49,0.35,0.45,0.84
5770,0.93,0.61,0.56,0.82,0.47,0.16
5771,0.85,1169502,0.51,36399736,3413466,0.23
5772,34089227,38765765,22591250,26527506,44454131,3106640
5773,0.29,0.34,2028777,2481554,5223904,0.11
5774,0.34,0.61,0.38,0.34,0.56,0.14
5775,6555693,17747807,67272925,84206997,61721257,6144296
5776,0.11,0.06,0.08,0.37,0.44,4778551
5777,0.22,0.04,0.05,0.07,0.14,1084826
5778,1976900,2891840,2992890,0.59,5555555,0.56
5779,14869223,9657225,16652668,8723689,30335946,4687078
5780,2600639,0.62,0.56,0.7,0.66,0.7
5781,3290928,0.03,0.05,0.08,0.07,0.1
5782,13944332,39967791,54715941,15514061,153083010,96964570
5783,0.46,0.25,0.17,0.08,1036604,0.1
5784,0.26,0.76,0.78,0.93,0.95,0.1
5785,1672328,5952513,2374884,1660727,2895881,0.85
5786,103007760,172601664,222145471,804670047,597833576,529325272
5787,54284937,19564129,17644868,87362676,18841693,3076505
5788,7596120,50445304,85864796,315788486,301246820,33547648
5789,8950532,16244235,24541749,55268686,14521561,3607827
5790,2710507,3013684,6204257,12201986,0.68,0.63
5791,2272900,5644716,20294843,16632077,10110793,11156283
5792,0.09,12964690,0.09,84414258,0.08,7796996
5793,0.63,0.1,1749556,0.47,0.59,0.09
5794,4730003,13511452,65970965,161738628,0.07,60002079
5795,1223679,0.08,2576125,0.51,0.51,0.09
5796,13526143,9870000,8915141,10067975,8427072,7099590
5797,0.94,0.67,0.77,2304333,1444918,0.19
5798,1212091,2222430,1753218,2537920,2844351,0.09
5799,38767330,39738871,53095360,20931334,248928473,57175634
5800,2753132,0.44,0.13,33866819,0.24,15061122
5801,0.75,9895716,26669783,1881064,7924733,29096428
5802,125936229,162403618,220203476,572815724,812704208,566633696
5803,1993827,2430272,1875052,5740196,1476039,0.99
5805,1406370,1819793,1436134,1214430,1561854,0.63
5806,1321457,12311475,1821749,1076008,0.8,1606629
5807,0.03,0.04,0.05,0.07,0.07,3090438
5808,2557383,6959691,5551652,46028995,39470762,17158121
5809,10094841,12063425,77961614,89726800,2253042,72069284
5810,0.03,0.04,0.05,0.07,0.06,0.2
5811,0.02,0.04,0.05,0.07,0.09,0.1
5813,0.37,25165252,1332367,1235579,1594179,0.29
5814,12228854,11476546,18427635,14156320,19521213,18505046
5815,0.03,0.04,0.05,0.24,0.19,0.68
5816,50245957,0.75,0.96,386410443,0.55,119280188
5817,0.07,0.04,5241743,0.07,0.06,0.92
5818,7632569,24204444,0.23,2511108,72384481,6959501
5819,2210337,1106701,1891111,1341045,1260924,0.76
5820,0.43,0.33,0.39,0.07,50543380,0.1
5821,5666281,13135217,9288520,7639379,7259698,1240999
5822,0.24,0.06,0.05,0.1,0.2,0.1
5823,5240329,5408168,6216533,1802723,5980352,25100372
5825,13545590,11549432,24608362,86758767,2453355,1923965
5826,13195349,20729891,10880611,14928162,15091053,2999736
5827,0.05,3437646,12207701,0.09,60464225,0.1
5828,0.35,0.04,0.05,0.07,0.06,0.1
5829,0.42,0.7,1330140,0.46,0.59,0.22
5830,2584781,2473964,2250600,4433424,1815239,0.83
5831,2298900,3237696,1940490,4090635,2816728,0.7
5832,0.2,1126909,0.12,0.06,0.21,0.1
5833,9359182,14376749,9711109,4292692,5579163,1889414
5834,8774191,14470035,54084195,32509256,10951686,2185159
5835,2252231,0.07,0.05,0.47,0.06,0.1
5836,0.03,0.04,0.05,0.68,0.3,0.11
5837,0.03,0.05,0.05,0.13,0.19,1988498
5838,0.23,0.19,0.66,0.62,0.67,61837811
5839,3303764,2723643,2337927,1766100,3731810,22323102
5840,1648330,0.11,0.21,0.26,0.24,0.11
5841,0.16,0.07,0.05,213710260,0.08,1605379
5842,2276503,4849449,10586807,0.06,0.06,5159429
5843,117921837,17536327,124913598,271728160,567371635,314254527
5844,0.14,3104455,0.13,0.63,0.68,7629414
5845,0.27,0.23,0.19,0.54,0.47,20381627
5846,0.18,0.05,0.05,0.06,0.31,0.11
5847,9037975,5062636,3349447,9263208,1900425,0.38
5848,2896094,8806740,3348538,423321840,309569897,27436812
5849,46537656,118388106,109642818,207905067,316863333,212929714
5850,55502057,47139052,149185586,241796332,299246925,209296714
5851,0.07,0.05,0.05,0.07,0.13,0.11
5852,60303872,71891139,259748593,751017972,709200240,184264082
5853,0.06,0.07,0.05,0.16,0.21,0.11
5854,0.77,3781238,1561952,0.75,0.54,1404626
5855,0.32,0.23,42003669,3428334,0.32,0.11
5856,14751800,37921040,21564591,25621759,0.21,29863688
5857,3502281,7924218,4018140,8439273,5517105,6526736
5858,1952294,0.63,0.41,1302223,0.59,0.18
5859,8155819,0.88,115631664,0.8,118795365,0.35
5860,2298905,2440217,2296742,50615711,138015382,11581716
5861,0.21,0.22,0.35,0.43,0.29,0.11
5862,1694259,0.04,0.05,0.41,0.08,0.11
5863,0.09,0.04,0.05,0.17,0.09,0.11
5864,92050854,196489398,249862242,853445088,958426621,404631601
5865,0.03,0.04,0.05,0.07,0.08,0.11
5866,0.06,0.03,0.76,0.08,0.11,0.1
5867,16636683,64066124,109075681,5878495,89382548,70067343
5868,0.03,0.1,0.05,0.08,0.07,0.1
5869,3585791,0.32,7217785,1144800,3426575,1640443
5870,33632125,45606812,34103808,192542643,238466324,75838224
5871,0.69,0.64,0.72,0.71,1784914,0.15
5872,16984330,26288414,24235668,9436086,92992884,38945262
5873,0.43,0.31,0.41,0.39,11983532,0.18
5874,0.67,0.7,1474559,1572743,1576283,0.28
5875,0.11,2115957,0.05,0.07,0.07,0.09
5876,0.39,0.21,0.67,0.59,0.47,0.13
5877,1055259,0.78,0.8,1399295,0.86,0.95
5878,111640952,173383760,146199939,135042427,161907244,16365450
5879,0.2,0.21,0.05,3614399,0.52,0.09
5880,0.93,1487408,4103956,22787533,1157528,1
5881,0.27,0.79,6708555,0.47,0.17,0.09
5882,0.03,0.04,0.05,0.1,0.07,0.09
5883,0.21,0.22,0.19,0.17,0.4,0.09
5884,1460308,23514779,40777156,309925014,76162240,35724574
5885,1610518,5043792,0.07,0.63,0.07,0.17
5886,0.11,0.04,0.06,0.1,0.21,0.09
5887,0.32,0.95,0.7,0.21,0.07,0.93
5888,6501085,0.04,3955376,0.15,0.07,41214465
5889,27159031,94975754,9931999,21896278,6964428,0.86
5890,0.02,0.04,0.05,0.07,0.07,0.22
5891,0.96,4139471,5021140,105678212,88185122,11722850
5892,7277055,7555269,7323056,6706468,5776041,0.47
5893,0.02,9909571,0.05,0.3,114735463,17727959
5894,0.02,0.04,0.05,0.07,0.06,0.09
5895,20045173,112990215,54983497,252494596,328494541,219590928
5896,0.37,0.28,0.25,0.46,0.53,0.33
5897,15026011,12142260,10351692,10352622,4654323,3502482
5898,0.61,0.51,4399656,0.39,0.44,0.1
5899,5589581,5936860,9524473,5731063,5804518,3016732
5900,0.08,0.06,0.05,0.07,0.07,0.1
5901,0.3,0.12,0.32,0.2,0.19,0.1
5902,143114350,199921438,171547948,131156269,169203311,22881872
5903,3277455,4482478,35666638,36796286,5151156,15952143
5904,2472236,0.51,0.89,0.4,0.74,3563120
5905,0.03,0.04,0.05,0.07,0.06,0.1
5906,28228150,40139047,42657076,16389895,121795425,5829629
5907,0.95,0.64,2328590,1140236,50374751,42656628
5908,3758522,4012919,15891517,0.07,0.06,60838996
5909,60168489,159563178,122722114,321804499,329650202,320884860
5910,4419321,10544737,6387360,1720269,2074263,2497756
5911,1612462,0.04,0.05,0.06,0.06,0.1
5912,0.03,0.04,0.24,0.06,0.08,3148394
5913,0.45,0.45,0.76,0.66,0.87,0.2
5914,17009998,8172186,11068983,9817259,11590889,1033222
5915,53327751,6534306,192230732,348754135,260019149,164228981
5916,0.12,23995529,0.15,0.25,0.16,6607569
5917,3805002,5329431,3141485,8706864,3620889,4781071
5918,4756726,1165028,28916570,3364986,4913003,6297376
5919,7697719,0.04,0.34,85195116,0.06,4253429
5920,0.03,4759366,0.05,0.06,0.06,0.1
5921,1286207,13333658,0.05,1427551,45697885,0.28
5922,1399870,0.59,0.65,0.8,0.82,0.34
5923,0.43,36384587,18029530,0.22,22494726,101818671
5924,35544963,48939192,55763072,139979070,205947345,44191098
5925,24493814,0.68,2194557,0.83,0.17,21135229
5926,0.32,0.31,0.12,0.12,0.16,0.11
5927,0.03,0.04,6393335,0.06,0.06,24467936
5928,5732902,4004379,8134893,8330327,5427377,3445220
5929,16066481,31399609,34452480,21728639,28231155,18944152
5930,1195226,1890294,1711507,1478060,25106235,0.11
5931,62328576,114720066,80726777,306785978,378421657,93558472
5932,2126514,17231687,6554189,48789415,0.3,55916620
5934,1330681,0.04,0.06,0.13,31636529,4362481
5935,4997151,3317825,6103327,3617947,2363946,1211768
5936,26258622,33699950,3592974,257367915,122620224,30958960
5937,0.36,0.14,0.81,2441073,1175730,1571896
5938,0.04,0.37,0.05,0.07,0.07,0.13
5939,0.08,0.05,0.05,0.08,0.07,0.11
5940,12976092,14084029,14481513,10940731,4344639,0.99
5942,0.03,5983324,0.05,9224804,0.07,1332737
5943,0.8,0.04,0.05,0.07,0.07,0.11
5944,69691893,92503377,71528349,70270584,59490278,8477849
5945,0.19,2299592,0.17,0.23,5118890,0.11
5946,0.07,0.04,0.05,0.07,0.08,0.18
5947,0.07,0.31,0.05,0.08,0.08,3230958
5948,2548684,13648332,2940727,12977602,2422552,1533404
5949,0.7,0.34,0.53,0.62,0.77,0.11
5950,0.03,0.18,0.05,0.07,0.14,0.6
5951,39423972,79517940,56867153,367849433,470477169,129430024
5952,28685608,53062796,15236894,87067136,24787541,4066823
5953,23960914,27565430,67594725,82874036,34953303,17073319
5954,0.43,7517819,43121551,0.79,5543779,47738700
5955,5753563,0.03,0.05,0.07,0.07,0.64
5956,7652359,31974097,0.32,0.63,1825783,51306636
5957,0.03,0.03,0.05,0.07,0.07,0.09
5958,0.12,0.27,0.05,0.24,0.07,0.09
5959,2911438,2484464,2782247,1828980,4563417,0.71
5960,0.98,1641509,10215210,24211960,0.07,2962594
5961,1049571,1730503,1014143,1305539,1268638,0.4
5962,8483104,11265023,19336715,14805837,12662810,21408813
5963,0.15,0.21,0.05,0.07,0.17,0.09
5964,0.02,0.04,0.05,0.07,0.07,0.09
5965,1909298,1409310,1247431,11381223,1645156,0.37
5966,11112556,9308950,26151722,26207011,169756807,20841118
5968,0.03,1545487,0.05,0.07,0.07,1717291
5970,1391198,12472314,0.76,1293945,12152830,0.26
5971,1102780,1101442,5202634,64578448,91614637,7524139
5972,0.02,0.04,0.05,0.07,0.07,0.78
5973,2019696,3041572,3334495,5038451,0.28,0.09
5974,0.12,0.13,0.15,4155782,0.58,0.2
5975,1736932,1299545,1810314,4488765,0.96,0.39
5976,1089805,6389937,0.3,203949150,149782218,61186641
5977,0.13,0.06,0.06,0.74,0.09,0.09
5978,0.06,0.31,0.05,28674120,0.09,17850616
5979,0.03,7761652,0.05,0.07,32036073,38556554
5980,0.02,0.04,0.05,0.07,0.06,0.09
5981,0.61,0.81,0.88,1491201,7246408,0.28
5982,0.02,0.04,0.05,0.07,0.1,0.1
5983,11683993,20846703,10217191,11342866,17658781,2127672
5984,0.53,0.97,0.66,0.8,1131205,0.91
5985,10896328,17649089,15096695,31696012,41001584,20076644
5986,24690248,15798189,93769639,8726884,6199198,33290110
5987,0.89,1223266,0.87,0.37,0.82,0.93
